index,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min
2463,916388,Guizhou,Panxian,Guizhou,CN,,1947,Barracudasaurus,247.2,242
2464,916388,Guizhou,Panxian,Guizhou,CN,,1948,Barracudasaurus,247.2,242
2465,920202,England,Devon,England,UK,,1946,Ichthyosaurus,201.4,199.5
2466,920238,British Columbia,,British Columbia,CA,,1944,Grippia,251.2,248.9
2467,920238,British Columbia,,British Columbia,CA,,1945,Grippia,251.2,248.9
2468,920239,British Columbia,,British Columbia,CA,,1942,Gulosaurus,251.2,248.9
2469,920239,British Columbia,,British Columbia,CA,,1943,Gulosaurus,251.2,248.9
2470,920614,Baden-Wurttemberg,Rhein-Neckar-Kreis,Baden-Wurttemberg,DE,,1941,Lariosaurus,243.8,242
2471,920619,Thuringia,Weimarer Land,Thuringia,DE,,1940,Cymatosaurus,247.2,242
2472,921159,Iringa,,Iringa,TZ,,1939,Stenaulorhynchus,247.2,242
2473,921162,Ruvuma,,Ruvuma,TZ,,1938,Stagonosuchus,247.2,242
2474,921163,Ruvuma,,Ruvuma,TZ,,1937,Ruhuhuaria,247.2,242
2475,921260,Bavaria,Bayreuth,Bavaria,DE,,1936,Cyamodus,247.2,237
2476,921261,Bavaria,Bayreuth,Bavaria,DE,,1935,Placodus,247.2,237
2477,921262,Bavaria,Bayreuth,Bavaria,DE,,1934,Placodus,247.2,237
2478,921263,Bavaria,Bayreuth,Bavaria,DE,,1933,Placodus,247.2,237
2479,922174,La Rioja,,La Rioja,AR,,1932,Tropidosuchus,242,237
2480,922175,La Rioja,,La Rioja,AR,,1931,Marasuchus,242,237
2481,922176,La Rioja,,La Rioja,AR,,1930,Luperosuchus,242,237
2482,922177,La Rioja,,La Rioja,AR,,1929,Tarjadia,242,237
2483,922178,La Rioja,,La Rioja,AR,,1928,Tarjadia,242,237
2484,922179,La Rioja,,La Rioja,AR,,1927,Tarjadia,242,237
2485,922663,Free State,Maluti-A-Phofung,Free State,ZA,,1926,Procolophon,251.902,247.2
2486,922664,Free State,Maluti-A-Phofung,Free State,ZA,,1924,Prolacerta,251.902,247.2
2487,922664,Free State,Maluti-A-Phofung,Free State,ZA,,1925,Prolacerta,251.902,247.2
2488,922665,Free State,Maluti-A-Phofung,Free State,ZA,,1923,Proterosuchus,251.902,247.2
2489,922666,Free State,Maluti-A-Phofung,Free State,ZA,,1922,Aenigmasaurus,251.902,247.2
2490,922675,Free State,,Free State,ZA,,1921,Procolophon,251.902,247.2
2491,922676,Free State,,Free State,ZA,,1920,Prolacerta,251.902,247.2
2492,922685,Rio Grande do Sul,Bom Retiro do Sul,Rio Grande do Sul,BR,,1919,Brasinorhynchus,242,237
2497,922697,Eastern Cape,Drakensburg,Eastern Cape,ZA,,1914,Prolacerta,251.902,247.2
2498,922701,Free State,,Free State,ZA,,1913,Prolacerta,251.902,247.2
2499,922705,Free State,,Free State,ZA,,1912,Prolacerta,251.902,251.2
2500,922706,Free State,,Free State,ZA,,1911,Prolacerta,251.902,247.2
2501,922716,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,,1910,Proterosuchus,251.902,247.2
2502,922721,Eastern Cape,,Eastern Cape,ZA,,1909,Proterosuchus,251.902,247.2
2503,923080,Rio Grande do Sul,,Rio Grande do Sul,BR,,1908,Clevosaurus,227,208.5
2504,923083,La Rioja,,La Rioja,AR,,1907,Riojasuchus,227,208.5
2505,923086,La Rioja,General Lavalle,La Rioja,AR,,1905,Neoaetosauroides,227,208.5
2506,923086,La Rioja,General Lavalle,La Rioja,AR,,1906,Neoaetosauroides,227,208.5
2507,923087,La Rioja,,La Rioja,AR,,1903,Hemiprotosuchus,227,208.5
2508,923087,La Rioja,,La Rioja,AR,,1904,Hemiprotosuchus,227,208.5
2509,923088,La Rioja,,La Rioja,AR,,1902,Pseudhesperosuchus,227,208.5
2510,923089,La Rioja,,La Rioja,AR,,1899,Palaeochersis,227,208.5
2511,923089,La Rioja,,La Rioja,AR,,1900,Palaeochersis,227,208.5
2512,923089,La Rioja,,La Rioja,AR,,1901,Palaeochersis,227,208.5
2513,923090,La Rioja,Lavalle,La Rioja,AR,,1898,Fasolasuchus,227,208.5
2514,923092,La Rioja,,La Rioja,AR,,1897,Neoaetosauroides,227,208.5
2515,923093,La Rioja,,La Rioja,AR,,1895,Neoaetosauroides,227,208.5
2516,923093,La Rioja,,La Rioja,AR,,1896,Neoaetosauroides,227,208.5
2517,923094,La Rioja,,La Rioja,AR,,1894,Neoaetosauroides,227,208.5
2518,923095,La Rioja,General Lavalle,La Rioja,AR,,1893,Neoaetosauroides,227,208.5
2519,923096,La Rioja,,La Rioja,AR,,1892,Neoaetosauroides,227,208.5
2520,923197,Northern Cape,Noupoort,Northern Cape,ZA,,1891,Phonodus,251.902,251.2
2521,923785,Eastern Cape,,Eastern Cape,ZA,,1890,Erythrosuchus,247.2,242
2522,923790,Ruvuma,,Ruvuma,TZ,,1888,Stagonosuchus,247.2,242
2523,923790,Ruvuma,,Ruvuma,TZ,,1889,Stagonosuchus,247.2,242
2524,923791,Switzerland,Mendrisio,Ticino,CH,,1887,Ticinosuchus,247.2,242
2525,923792,Switzerland,Mendrisio,Ticino,CH,,1886,Ticinosuchus,247.2,242
2526,923804,La Rioja,,La Rioja,AR,,1883,Lewisuchus,242,237
2527,923804,La Rioja,,La Rioja,AR,,1884,Lewisuchus,242,237
2528,923804,La Rioja,,La Rioja,AR,,1885,Lewisuchus,242,237
2529,923807,La Rioja,,La Rioja,AR,,1881,Lagerpeton,242,237
2530,923807,La Rioja,,La Rioja,AR,,1882,Lagerpeton,242,237
2531,923809,La Rioja,,La Rioja,AR,,1874,Tropidosuchus,242,237
2532,923809,La Rioja,,La Rioja,AR,,1875,Tropidosuchus,242,237
2533,923809,La Rioja,,La Rioja,AR,,1876,Tropidosuchus,242,237
2534,923809,La Rioja,,La Rioja,AR,,1877,Tropidosuchus,242,237
2535,923809,La Rioja,,La Rioja,AR,,1878,Tropidosuchus,242,237
2536,923809,La Rioja,,La Rioja,AR,,1879,Tropidosuchus,242,237
2537,923809,La Rioja,,La Rioja,AR,,1880,Tropidosuchus,242,237
2538,924724,Rio Grande do Sul,,Rio Grande do Sul,BR,,1873,Prestosuchus,242,237
2539,924725,Rio Grande do Sul,,Rio Grande do Sul,BR,,1872,Prestosuchus,242,237
2540,924728,Rio Grande do Sul,,Rio Grande do Sul,BR,,1871,Procerosuchus,242,237
2541,924734,Baden-Wurttemberg,Tuttlingen,Baden-Wurttemberg,DE,,1870,Mystriosuchus,227,208.5
2542,924735,Baden-Wurttemberg,Tuttlingen,Baden-Wurttemberg,DE,,1869,Mystriosuchus,227,208.5
2543,924736,Baden-Wurttemberg,Tuttlingen,Baden-Wurttemberg,DE,,1868,Mystriosuchus,227,208.5
2544,924737,Baden-Wurttemberg,Tuttlingen,Baden-Wurttemberg,DE,,1867,Mystriosuchus,227,208.5
2545,924739,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,1866,Nicrosaurus,227,208.5
2546,924740,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,1865,Nicrosaurus,227,208.5
2547,924743,Pennsylvania,York,Pennsylvania,US,,1864,Rutiodon,227,208.5
2548,924747,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,1863,Paratypothorax,227,208.5
2549,929597,Lombardia,Como or Varese,Lombardia,IT,,1861,Pachypleurosaurus,242,237
2550,929597,Lombardia,Como or Varese,Lombardia,IT,,1862,Pachypleurosaurus,242,237
2551,929791,Baden-Wurttemberg,Hohenlohekreis,Baden-Wurttemberg,DE,,1860,Neusticosaurus,239.7,237
2552,929792,Baden-Wurttemberg,Hohenlohekreis,Baden-Wurttemberg,DE,,1859,Nothosaurus,239.7,237
2553,929794,Baden-Wurttemberg,Hohenlohekreis,Baden-Wurttemberg,DE,,1858,Tanystropheus,239.7,237
2554,929818,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,1857,Paratypothorax,227,208.5
2555,929821,Volgograd,Ilovlya,Volgograd,RU,,1856,Augustaburiania,251.2,247.2
2556,929822,Arkhangelsk,Nenetsia,Arkhangelsk,RU,,1855,Augustaburiania,251.2,247.2
2557,930320,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,1854,Cymatosaurus,245.5,244.7
2558,930780,Rio Grande do Sul,Sao Pedro do Sul,Rio Grande do Sul,BR,,1853,Archeopelta,242,237
2559,930806,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,1851,Faxinalipterus,227,208.5
2560,930806,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,1852,Faxinalipterus,227,208.5
2561,930809,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,1850,Cargninia,227,208.5
2562,930836,Niedersachsen,Gottingen,Niedersachsen,DE,,1849,Mystriosuchus,227,208.5
2563,930837,Niedersachsen,Gottingen,Niedersachsen,DE,,1848,Nicrosaurus,227,208.5
2564,930849,Baden-Wurttemberg,Tuttlingen,Baden-Wurttemberg,DE,,1847,Plateosaurus,227,208.5
2565,930879,Lombardia,Bergamo,Lombardia,IT,,1846,Mystriosuchus,213.2,208.5
2566,930888,Lombardia,,Lombardia,IT,,1845,Mystriosuchus,216.7,213.2
2567,930889,Lombardia,,Lombardia,IT,,1844,Mystriosuchus,216.7,213.2
2568,930893,Madhya Pradesh,Shadol,Madhya Pradesh,IN,,1843,Volcanosuchus,237,227
2569,930895,Lombardia,Bergamo,Lombardia,IT,,1842,Diphydontosaurus,216.7,213.2
2570,930990,Thailand,Nam Nao,Phetchabun,TH,,1841,Proganochelys,227,208.5
2571,931088,Thailand,,Khon Kaen,TH,,1840,Proganochelys,227,208.5
2572,931095,Thailand,,Khon Kaen,TH,,1839,Proganochelys,227,208.5
2573,931425,Yunnan,Fuyuan,Yunnan,CN,,1837,Macrocnemus,242,237
2574,931425,Yunnan,Fuyuan,Yunnan,CN,,1838,Macrocnemus,242,237
2575,931426,Yunnan,Fuyuan,Yunnan,CN,,1836,Keichousaurus,242,237
2576,931597,Switzerland,,Ticino,CH,,1835,Tanystropheus,242,237
2577,931661,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1834,Nothosaurus,242,237
2578,931662,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1833,Tanystropheus,242,237
2579,931832,Guizhou,Panxian,Guizhou,CN,,1828,Wumengosaurus,244.7,243.8
2580,931832,Guizhou,Panxian,Guizhou,CN,,1829,Wumengosaurus,244.7,243.8
2581,931832,Guizhou,Panxian,Guizhou,CN,,1830,Wumengosaurus,244.7,243.8
2582,931832,Guizhou,Panxian,Guizhou,CN,,1831,Wumengosaurus,244.7,243.8
2583,931832,Guizhou,Panxian,Guizhou,CN,,1832,Wumengosaurus,244.7,243.8
2584,931833,Guizhou,Panxian,Guizhou,CN,,1823,Wumengosaurus,247.2,242
2585,931833,Guizhou,Panxian,Guizhou,CN,,1824,Wumengosaurus,247.2,242
2586,931833,Guizhou,Panxian,Guizhou,CN,,1825,Wumengosaurus,247.2,242
2587,931833,Guizhou,Panxian,Guizhou,CN,,1826,Wumengosaurus,247.2,242
2588,931833,Guizhou,Panxian,Guizhou,CN,,1827,Wumengosaurus,247.2,242
2589,933167,Illizi,,Illizi,DZ,,1822,Jesairosaurus,248.9,242
2590,933482,Nova Scotia,Hants,Nova Scotia,CA,,1821,Teraterpeton,237,227
2591,933484,Nova Scotia,Hants,Nova Scotia,CA,,1820,Teraterpeton,237,227
2592,933490,Nova Scotia,,Nova Scotia,CA,,1819,Hyperodapedon,237,227
2593,933495,Nova Scotia,Digby,Nova Scotia,CA,,1818,Rutiodon,227,208.5
2594,933496,British Columbia,,British Columbia,CA,,1817,Sikannisuchus,227,208.5
2595,933497,British Columbia,,British Columbia,CA,,1816,Metashastasaurus,227,208.5
2596,933499,British Columbia,,British Columbia,CA,,1815,Sikannisuchus,227,208.5
2597,933502,British Columbia,,British Columbia,CA,,1814,Sikannisuchus,227,208.5
2598,933503,British Columbia,,British Columbia,CA,,1813,Metashastasaurus,227,208.5
2599,933505,British Columbia,,British Columbia,CA,,1812,Sikannisuchus,227,208.5
2600,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1803,Decuriasuchus,242,237
2601,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1804,Decuriasuchus,242,237
2602,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1805,Decuriasuchus,242,237
2603,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1806,Decuriasuchus,242,237
2604,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1807,Decuriasuchus,242,237
2605,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1808,Decuriasuchus,242,237
2606,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1809,Decuriasuchus,242,237
2607,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1810,Decuriasuchus,242,237
2608,933819,Rio Grande do Sul,,Rio Grande do Sul,BR,,1811,Decuriasuchus,242,237
2609,933820,Rio Grande do Sul,,Rio Grande do Sul,BR,,1802,Decuriasuchus,242,237
2610,933978,Wyoming,Fremont,Wyoming,US,,1801,Angistorhinus,237,227
2611,933979,Wyoming,Fremont,Wyoming,US,,1800,Angistorhinus,237,227
2612,933983,Wyoming,Fremont,Wyoming,US,,1799,Parasuchus,237,227
2613,933984,Wyoming,Fremont,Wyoming,US,,1798,Angistorhinus,237,227
2614,933985,Wyoming,Fremont,Wyoming,US,,1797,Angistorhinus,237,227
2615,933990,Wyoming,Fremont,Wyoming,US,,1796,Desmatosuchus,237,227
2616,934002,Nevada,Pershing,Nevada,US,,1795,Cymbospondylus,247.2,237
2617,934039,North Carolina,Chatham,North Carolina,US,,1794,Rutiodon,227,208.5
2618,934045,North Carolina,Anson,North Carolina,US,,1793,Rutiodon,237,227
2619,934229,Arizona,Apache,Arizona,US,,1792,Smilosuchus,227,208.5
2620,935231,New Mexico,Rio Arriba,New Mexico,US,,1791,Daemonosaurus,208.5,201.4
2621,935625,Yunnan,Luoping,Yunnan,CN,,1790,Dianopachysaurus,244.7,243.8
2622,935627,Yunnan,Luoping,Yunnan,CN,,1789,Sinosaurosphargis,244.7,243.8
2623,935632,Guizhou,Panxian,Guizhou,CN,,1788,Sinosaurosphargis,244.7,243.8
2624,939490,Utah,Garfield,Utah,US,,1787,Poposaurus,227,208.5
2625,943015,Israel,,,IL,,1786,Nothosaurus,247.2,237
2626,943872,Niedersachsen,Gottingen,Niedersachsen,DE,,1785,Ctenosauriscus,248.9,247.2
2627,944327,Tirol,,Tirol,IT,,1784,Cymbospondylus,242,237
2628,945415,Tarragona,,Tarragona,ES,,1783,Cosesaurus,239.7,237
2629,945416,Tarragona,,Tarragona,ES,,1782,Lariosaurus,239.7,237
2630,945417,Tarragona,,Tarragona,ES,,1781,Nothosaurus,239.7,237
2631,945501,Bourgogne,Saone-et-Loire,Bourgogne,FR,,1780,Thecodontosaurus,208.5,201.4
2632,946851,England,Somerset,England,UK,,1779,Thalassiodracon,201.4,199.5
2633,947553,Silesia,,Silesia,PL,,1778,Grallator,237,227
2634,947554,Silesia,,Silesia,PL,,1777,Atreipus,237,227
2635,947555,Silesia,,Silesia,PL,,1776,Brachychirotherium,237,227
2636,947558,Silesia,,Silesia,PL,,1775,Apatopus,237,227
2637,949902,Aragon,Huesca,Aragon,ES,,1774,Lariosaurus,242,237
2638,950445,Switzerland,Mendrisio,Kanton Tessin,CH,,1773,Cyamodus,247.2,237
2639,950446,Switzerland,Mendrisio,Kanton Tessin,CH,,1767,Paraplacodus,247.2,237
2640,950446,Switzerland,Mendrisio,Kanton Tessin,CH,,1768,Paraplacodus,247.2,237
2641,950446,Switzerland,Mendrisio,Kanton Tessin,CH,,1769,Paraplacodus,247.2,237
2642,950446,Switzerland,Mendrisio,Kanton Tessin,CH,,1770,Paraplacodus,247.2,237
2643,950446,Switzerland,Mendrisio,Kanton Tessin,CH,,1771,Paraplacodus,247.2,237
2644,950446,Switzerland,Mendrisio,Kanton Tessin,CH,,1772,Paraplacodus,247.2,237
2645,950447,Switzerland,Mendrisio,Kanton Tessin,CH,,1765,Mixosaurus,247.2,237
2646,950447,Switzerland,Mendrisio,Kanton Tessin,CH,,1766,Mixosaurus,247.2,237
2647,950448,Switzerland,Mendrisio,Kanton Tessin,CH,,1764,Nothosaurus,247.2,237
2648,950449,Switzerland,Mendrisio,Kanton Tessin,CH,,1763,Tanystropheus,247.2,237
2649,950450,Switzerland,Mendrisio,Ticino,CH,,1762,Ceresiosaurus,242,237
2650,950451,Switzerland,Mendrisio,Ticino,CH,,1758,Pachypleurosaurus,242,237
2651,950451,Switzerland,Mendrisio,Ticino,CH,,1759,Pachypleurosaurus,242,237
2652,950451,Switzerland,Mendrisio,Ticino,CH,,1760,Pachypleurosaurus,242,237
2653,950451,Switzerland,Mendrisio,Ticino,CH,,1761,Pachypleurosaurus,242,237
2654,950452,Switzerland,Mendrisio,Ticino,CH,,1757,Lariosaurus,242,237
2655,958043,Komi,Ust-Vymskii,Komi,RU,,1756,Vytshegdosuchus,251.2,247.2
2656,963746,Yunnan,Luoping,Yunnan,CN,,1755,Diandongosaurus,244.7,243.8
2657,966703,Hubei,Nanzhang,Hubei,CN,,1751,Hupehsuchus,247.2,237
2658,966703,Hubei,Nanzhang,Hubei,CN,,1752,Hupehsuchus,247.2,237
2659,966703,Hubei,Nanzhang,Hubei,CN,,1753,Hupehsuchus,247.2,237
2660,966703,Hubei,Nanzhang,Hubei,CN,,1754,Hupehsuchus,247.2,237
2661,968597,Tirol,,Tirol,IT,,1750,Eubrontes,201.4,199.5
2662,973441,Northern Cape,Calvinia,Northern Cape,ZA,,1749,Galesphyrus,259.51,254.14
2663,973442,Eastern Cape,,Eastern Cape,ZA,,1748,Galesphyrus,259.51,254.14
2664,976632,Baden-Wurttemberg,Waldshut,Baden-Wurttemberg,DE,,1747,Amotosaurus,247.2,244.7
2665,979958,Tasmania,Hobart,Tasmania,AU,,1746,Tasmaniosaurus,251.902,251.2
2666,979962,Queensland,,Queensland,AU,,1745,Tasmaniosaurus,251.902,251.2
2667,979963,Queensland,,Queensland,AU,,1744,Kalisuchus,251.902,251.2
2668,980035,Eastern Cape,Stormberg,Eastern Cape,ZA,,1743,Proterosuchus,251.902,247.2
2669,980036,Eastern Cape,Stormberg,Eastern Cape,ZA,,1742,Procolophon,251.902,247.2
2670,980047,Free State,Lejweleputswa,Free State,ZA,,1741,Proterosuchus,251.902,247.2
2671,980048,Free State,,Free State,ZA,,1740,Proterosuchus,251.902,247.2
2672,980055,Free State,,Free State,ZA,,1738,Proterosuchus,251.902,247.2
2673,980055,Free State,,Free State,ZA,,1739,Proterosuchus,251.902,247.2
2674,980061,Eastern Cape,,Eastern Cape,ZA,,1737,Proterosuchus,251.902,247.2
2675,980064,Eastern Cape,,Eastern Cape,ZA,,1736,Proterosuchus,251.902,247.2
2676,980069,West Bengal,,West Bengal,IN,,1735,Proterosuchus,251.902,248.9
2677,981517,Xinjiang,,Xinjiang,CN,,1734,Proterosuchus,251.902,251.2
2678,984557,Malopolskie,Krakowski,Malopolskie,PL,,1733,Collilongus,251.2,247.2
2679,986427,England,Warwickshire,England,UK,,1732,Macroplata,201.4,199.5
2680,986756,Eastern Cape,Ukhahlamba,Eastern Cape,ZA,,1729,Erythrosuchus,247.2,242
2681,986756,Eastern Cape,Ukhahlamba,Eastern Cape,ZA,,1730,Erythrosuchus,247.2,242
2682,986756,Eastern Cape,Ukhahlamba,Eastern Cape,ZA,,1731,Erythrosuchus,247.2,242
2683,989446,England,Somerset,England,UK,,1723,Thalassiodracon,201.4,199.5
2684,989446,England,Somerset,England,UK,,1724,Thalassiodracon,201.4,199.5
2685,989446,England,Somerset,England,UK,,1725,Thalassiodracon,201.4,199.5
2686,989446,England,Somerset,England,UK,,1726,Thalassiodracon,201.4,199.5
2687,989446,England,Somerset,England,UK,,1727,Thalassiodracon,201.4,199.5
2688,989446,England,Somerset,England,UK,,1728,Thalassiodracon,201.4,199.5
2689,989451,England,Somerset,England,UK,,1722,Rhomaleosaurus,201.4,199.5
2690,989454,England,Somerset,England,UK,,1721,Eurycleidus,201.4,199.5
2691,989456,England,Gloucestershire,England,UK,,1720,Plesiosaurus,208.5,201.4
2692,989470,Netherlands,,Gelderland,NL,,1719,Lariosaurus,247.2,242
2693,990033,England,Leicestershire,England,UK,,1718,Rhomaleosaurus,201.4,199.5
2694,990034,England,Somerset,England,UK,,1717,Rhomaleosaurus,201.4,199.5
2695,990446,Gansu,,Gansu,CN,,1716,Gansurhinus,273.01,266.9
2696,990462,Nei Mongol,,Nei Mongol,CN,,1715,Gansurhinus,259.51,251.902
2697,990494,Oklahoma,Comanche,Oklahoma,US,,1714,Microleter,290.1,283.5
2698,991109,England,Somerset,England,UK,,1713,Thalassiodracon,201.4,199.5
2699,991111,England,Somerset,England,UK,,1712,Plesiosaurus,201.4,199.5
2701,1005254,England,Avon,England,UK,,1710,Pachystropheus,208.5,201.4
2702,1012675,Yunnan,Luoping,Yunnan,CN,,1709,Largocephalosaurus,244.7,243.8
2703,1014760,Westphalia,Westphalia,Westphalia,DE,,1708,Coelurosaurichnus,208.5,199.5
2704,1040454,England,Somerset,England,UK,,1707,Avalonnectes,201.4,199.5
2705,1040456,England,Somerset,England,UK,,1706,Eoplesiosaurus,201.4,199.5
2706,1058248,Udine,,Udine,IT,,1705,Bobosaurus,237,233.4
2707,1058263,Guizhou,,Guizhou,CN,,1704,Yunguisaurus,242,237
2708,1058570,Yunnan,Fuyuan,Yunnan,CN,,1703,Yunguisaurus,242,237
2710,1063632,San Juan,,San Juan,AR,,1701,Chromogisaurus,237,227
2711,1066207,Andhra Pradesh,,Andhra Pradesh,IN,,1698,Nambalia,227,208.5
2712,1066207,Andhra Pradesh,,Andhra Pradesh,IN,,1699,Nambalia,227,208.5
2713,1066207,Andhra Pradesh,,Andhra Pradesh,IN,,1700,Nambalia,227,208.5
2714,1066208,Andhra Pradesh,,Andhra Pradesh,IN,,1697,Jaklapallisaurus,227,208.5
2715,1071216,Oklahoma,Comanche,Oklahoma,US,,1696,Feeserpeton,290.1,283.5
2716,1071217,Yunnan,Fuyuan,Yunnan,CN,,1695,Diandongosuchus,242,237
2717,1071678,Ruvuma,Songea,Ruvuma,TZ,,1694,Stenaulorhynchus,247.2,242
2718,1076286,Rheinland-Pfalz,Vulkaneifel,Rheinland-Pfalz,DE,,1693,Eifelosaurus,247.2,244.7
2719,1076305,West Pomerania,Sawno,West Pomerania,PL,,1692,Microcnemus,251.902,251.2
2720,1076309,Baden-Wurttemberg,Freudenstadt,Baden-Wurttemberg,DE,,1691,Amotosaurus,247.2,244.7
2721,1076310,Baden-Wurttemberg,Freudenstadt,Baden-Wurttemberg,DE,,1690,Amotosaurus,247.2,244.7
2722,1076313,Baden-Wurttemberg,Freudenstadt,Baden-Wurttemberg,DE,,1689,Anomoiodon,247.2,244.7
2723,1076315,Baden-Wurttemberg,Calw,Baden-Wurttemberg,DE,,1688,Amotosaurus,247.2,244.7
2724,1076316,Baden-Wurttemberg,Calw,Baden-Wurttemberg,DE,,1687,Amotosaurus,247.2,244.7
2725,1076935,Sachsen-Anhalt,Salzlandkreis,Sachsen-Anhalt,DE,,1686,Trachelosaurus,247.2,245.5
2726,1079734,North Carolina,Chatham,North Carolina,US,,1685,Crosbysaurus,227,208.5
2727,1079735,North Carolina,Chatham,North Carolina,US,,1684,Revueltosaurus,227,208.5
2728,1080116,New Mexico,,New Mexico,US,,1683,Arizonasaurus,247.2,244.7
2729,1081119,Guizhou,,Guizhou,CN,,1682,Qianxisaurus,242,237
2730,1083465,New Mexico,McKinley,New Mexico,US,,1681,Rugarhynchos,227,208.5
2731,1084250,Arizona,Apache,Arizona,US,,1680,Tecovasuchus,227,208.5
2732,1084251,Arizona,Apache,Arizona,US,,1679,Tecovasuchus,227,208.5
2733,1084252,New Mexico,McKinley,New Mexico,US,,1678,Tecovasuchus,227,208.5
2734,1084253,Arizona,Apache,Arizona,US,,1677,Tecovasuchus,227,208.5
2735,1084254,Arizona,Apache,Arizona,US,,1676,Tecovasuchus,227,208.5
2736,1087072,Queensland,,Queensland,AU,,1675,Eomurruna,251.902,251.2
2737,1087839,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,1674,Mesodapedon,247.2,242
2738,1088563,Madhya Pradesh,Shadol,Madhya Pradesh,IN,,1673,Parasuchus,237,227
2739,1089127,Ruvuma,,Ruvuma,TZ,,1672,Nyasasaurus,247.2,242
2740,1089130,Ruvuma,,Ruvuma,TZ,,1671,Nyasasaurus,247.2,242
2741,1089825,Ruvuma,,Ruvuma,TZ,,1670,Stagonosuchus,247.2,242
2742,1091077,Free State,,Free State,ZA,,1669,Garjainia,248.9,247.2
2743,1091664,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1668,Tanystropheus,247.2,237
2744,1091665,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1667,Blezingeria,247.2,237
2745,1091666,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1666,Nothosaurus,247.2,237
2746,1091667,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1665,Simosaurus,247.2,237
2747,1091733,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1664,Nothosaurus,247.2,237
2748,1091742,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1663,Ichthyosaurus,208.5,201.4
2749,1091750,Baden-Wurttemberg,Ludwigsburg,Baden-Wurttemberg,DE,,1662,Psephosaurus,239.7,237
2750,1091751,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,1661,Tanystropheus,247.2,237
2751,1091846,Utah,San Juan,Utah,US,,1660,Machaeroprosopus,208.5,201.4
2752,1091860,Arizona,Coconino,Arizona,US,,1659,Protosuchus,208.5,199.5
2753,1092046,Arizona,Coconino,Arizona,US,,1658,Protosuchus,208.5,199.5
2754,1092047,Arizona,Coconino,Arizona,US,,1657,Batrachopus,208.5,199.5
2755,1092054,Arizona,Coconino,Arizona,US,,1656,Protosuchus,208.5,199.5
2756,1092070,Yunnan,Lufeng,Yunnan,CN,,1655,Yunnanosaurus,201.4,199.5
2757,1092071,Yunnan,Lufeng,Yunnan,CN,,1654,Sinosaurus,201.4,199.5
2758,1092072,Yunnan,Lufeng,Yunnan,CN,,1653,Lukousaurus,201.4,199.5
2759,1092073,Yunnan,Lufeng,Yunnan,CN,,1651,Gyposaurus,201.4,199.5
2760,1092073,Yunnan,Lufeng,Yunnan,CN,,1652,Gyposaurus,201.4,199.5
2761,1092254,Yunnan,Lufeng,Yunnan,CN,,1650,Yunnanosaurus,201.4,199.5
2762,1092801,England,Somerset,England,UK,,1649,Pachystropheus,208.5,201.4
2763,1093393,England,Somerset,England,UK,,1648,Clevosaurus,208.5,201.4
2764,1093726,England,Gloucestershire,England,UK,,1647,Pelecymala,237,227
2765,1093733,England,Gloucestershire,England,UK,,1646,Sigmala,237,227
2766,1094699,Netherlands,,Gelderland,NL,,1643,Nothosaurus,247.2,242
2767,1094699,Netherlands,,Gelderland,NL,,1644,Nothosaurus,247.2,242
2768,1094699,Netherlands,,Gelderland,NL,,1645,Nothosaurus,247.2,242
2770,1094702,Baden-Wurttemberg,Freudenstadt,Baden-Wurttemberg,DE,,1641,Cymatosaurus,247.2,244.7
2773,1094707,Austria,,Arlberg,AT,,1638,Cymatosaurus,247.2,242
2777,1094776,Wyoming,Natrona County,Wyoming,US,,1634,Corosaurus,248.9,247.2
2778,1094777,Wyoming,,Wyoming,US,,1633,Corosaurus,248.9,247.2
2779,1094778,Wyoming,,Wyoming,US,,1632,Corosaurus,248.9,247.2
